"";"X";"Beam";"src_fil";"int_build";"beam_pair";"l2b_quality_flag1";"PAI";"cover";"FHD";"pai_z1";"pai_z2";"pai_z3";"pai_z4";"pai_z5";"pai_z6";"pai_z7";"pai_z8";"pavd_z1";"pavd_z2";"pavd_z3";"pavd_z4";"pavd_z5";"pavd_z6";"pavd_z7";"pavd_z8";"cover_z1";"cover_z2";"cover_z3";"cover_z4";"cover_z5";"cover_z6";"cover_z7";"cover_z8";"is_bajo"
"716";716;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,43201327323914;0,511243581771851;2,28075551986694;1,43201327323914;0,740541875362396;0,042519822716713;0;0;0;0;0;0,138294279575348;0,138949349522591;0,0740541890263557;0,00425198255106807;0;0;0;0;0,511243581771851;0,309433966875076;0,0210354346781969;0;0;0;0;0;0
"717";717;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,30051684379578;0,478040546178818;2,30498242378235;1,30051684379578;0,723549425601959;0,0551883429288864;0;0;0;0;0;0,115393474698067;0,124532848596573;0,0723549425601959;0,00551883457228541;0;0;0;0;0,478040546178818;0,303542673587799;0,027216799557209;0;0;0;0;0;0
"718";718;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,48393058776855;0,523763120174408;2,10457253456116;1,48393058776855;0,744489252567291;0;0;0;0;0;0;0,147888273000717;0,14839306473732;0,0744489207863808;0;0;0;0;0;0,523763120174408;0,310795366764069;0;0;0;0;0;0;1
"719";719;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,20688188076019;0,453030467033386;2,22245597839355;1,20688188076019;0,74293726682663;0,0485717877745628;0;0;0;0;0;0,0927889198064804;0,115831010043621;0,0742937251925468;0,00485717877745628;0;0;0;0;0,453030467033386;0,310260444879532;0,0239932630211115;0;0;0;0;0;1
"720";720;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,45251083374023;0,516225337982178;2,35827589035034;1,45251083374023;0,98569530248642;0,107441693544388;0;0;0;0;0;0,0933630988001823;0,134506911039352;0,0985695272684097;0,0107441693544388;0;0;0;0;0,516225337982178;0,389084845781326;0,0523028895258904;0;0;0;0;0;0
"721";721;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,31351578235626;0,481420934200287;2,27448868751526;1,31351578235626;0,874997138977051;0,0768207609653473;0;0;0;0;0;0,0877037346363068;0,123669505119324;0,0874997153878212;0,00768207618966699;0;0;0;0;0,481420934200287;0,354325383901596;0,037681806832552;0;0;0;0;0;0
"722";722;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,33519625663757;0,487010270357132;2,40243625640869;1,33519625663757;0,726949870586395;0,117834754288197;0;0;0;0;0;0,121649287641048;0,121736153960228;0,0726949870586395;0,0117834759876132;0;0;0;0;0,487010270357132;0,304725617170334;0,0572147555649281;0;0;0;0;0;0
"723";723;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,62354969978333;0,555862367153168;2,44852018356323;1,62354969978333;1,03065359592438;0,185563236474991;0;0;0;0;0;0,118579223752022;0,143798649311066;0,103065364062786;0,0185563247650862;0;0;0;0;0,555862367153168;0,402661442756653;0,0886060744524002;0;0;0;0;0;0
"724";724;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,4740777015686;0,521412134170532;2,44060587882996;1,4740777015686;1,09129357337952;0,33696186542511;0;0;0;0;0;0,0765568315982819;0,113711588084698;0,109129354357719;0,0336961857974529;0;0;0;0;0,521412134170532;0,420496612787247;0,155048176646233;0;0;0;0;0;0
"725";725;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,63126087188721;0,55757075548172;2,56071543693542;1,63126087188721;1,34145748615265;0,572417676448822;0,00136022747028619;0;0;0;0;0,05796068161726;0,105884321033955;0,134009718894958;0,0572417639195919;0,000136022747028619;0;0;0;0,55757075548172;0,488613188266754;0,248882383108139;0,000679882417898625;0;0;0;0;0
"726";726;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,42317771911621;0,509080410003662;2,71326804161072;1,42317771911621;0,976844131946564;0,523614108562469;0,0288772340863943;0;0;0;0;0,08926672488451;0,0899563655257225;0,0947966873645782;0,0523614138364792;0,00288772350177169;0;0;0;0,509080410003662;0,386375784873962;0,230330392718315;0,0143348444253206;0;0;0;0;0
"727";727;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"728";728;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,41113948822021;0,506117641925812;2,26317930221558;1,41113948822021;0,74907386302948;0,0264252796769142;0;0;0;0;0;0,132413119077682;0,13847142457962;0,0749073848128319;0,00264252792112529;0;0;0;0;0,506117641925812;0,312373161315918;0,0131257064640522;0;0;0;0;0;0
"729";729;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,19777739048004;0,4505355656147;2,18258285522461;1,19777739048004;0,644194066524506;0,0240605194121599;0;0;0;0;0;0,110716663300991;0,117371685802937;0,0644194036722183;0,00240605184808373;0;0;0;0;0,4505355656147;0,27535742521286;0,011958159506321;0;0;0;0;0;1
"730";730;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,15450882911682;0,438522219657898;2,21530508995056;1,15450882911682;0,652673840522766;0,0281226094812155;0;0;0;0;0;0,100367002189159;0,112638622522354;0,0652673840522766;0,00281226099468768;0;0;0;0;0,438522219657898;0,278422921895981;0,0139628723263741;0;0;0;0;0;1
"731";731;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,29716062545776;0,477164179086685;2,08853197097778;1,29716062545776;0,525958359241486;0,00374657567590475;0;0;0;0;0;0,154240444302559;0,129341393709183;0,0525958351790905;0,000374657567590475;0;0;0;0;0,477164179086685;0,231231912970543;0,00187153369188309;0;0;0;0;0;1
"732";732;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,14767956733704;0,436602205038071;2,07903814315796;1,14767956733704;0,475419014692307;0;0;0;0;0;0;0,134452119469643;0,114767961204052;0,0475419014692307;0;0;0;0;0;0,436602205038071;0,211559846997261;0;0;0;0;0;0;1
"733";733;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,34339737892151;0,489108800888062;2,20995736122131;1,34339737892151;0,624774098396301;0,0203897543251514;0;0;0;0;0;0,143724650144577;0,132300764322281;0,0624774135649204;0,00203897547908127;0;0;0;0;0,489108800888062;0,268287837505341;0,0101430676877499;0;0;0;0;0;1
"734";734;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,29878425598145;0,477588325738907;2,19199728965759;1,29878425598145;0,656952381134033;0,00506294425576925;0;0;0;0;0;0,128366380929947;0,129372134804726;0,0656952410936356;0,000506294425576925;0;0;0;0;0,477588325738907;0,279964715242386;0,00252826954238117;0;0;0;0;0;1
"735";735;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,07648849487305;0,416191965341568;2,03752160072327;1,07648849487305;0,418839693069458;0;0;0;0;0;0;0,131529748439789;0,107648842036724;0,0418839678168297;0;0;0;0;0;0,416191965341568;0,188938662409782;0;0;0;0;0;0;1
"736";736;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,32450342178345;0,484261184930801;2,11200189590454;1,32450342178345;0,546681106090546;0,00300713279284537;0;0;0;0;0;0,155564472079277;0,132149636745453;0,0546681098639965;0,000300713290926069;0;0;0;0;0,484261184930801;0,239155441522598;0,00150243623647839;0;0;0;0;0;1
"737";737;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,399811178445816;0,181185811758041;1,78008997440338;0,399811178445816;0,0744242146611214;0;0;0;0;0;0;0,0650773942470551;0,0399811193346977;0,00744242174550891;0;0;0;0;0;0,181185811758041;0,0365280099213123;0;0;0;0;0;0;1
"738";738;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,497985333204269;0,220405101776123;1,81235444545746;0,497985333204269;0,0803464725613594;0;0;0;0;0;0;0,0835277736186981;0,0497985333204269;0,00803464744240046;0;0;0;0;0;0,220405101776123;0,0393767170608044;0;0;0;0;0;0;1
"739";739;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,340249806642532;0,156436026096344;1,4282443523407;0,340249806642532;0,00180418707896024;0;0;0;0;0;0;0,0676891207695007;0,0340249799191952;0,000180418704985641;0;0;0;0;0;0,156436026096344;0,000901686609722674;0;0;0;0;0;0;1
"740";740;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,192305281758308;0,0916731208562851;1,68435668945312;0,192305281758308;0,0189132653176785;0;0;0;0;0;0;0,034678403288126;0,0192305278033018;0,0018913266249001;0;0;0;0;0;0,0916731208562851;0,00941204372793436;0;0;0;0;0;0;1
"741";741;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,334922134876251;0,154186069965363;1,47561967372894;0,334922134876251;0,0036131520755589;0;0;0;0;0;0;0,0662617981433868;0,0334922149777412;0,00036131520755589;0;0;0;0;0;0,154186069965363;0,00180494459345937;0;0;0;0;0;0;1
"742";742;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,249372273683548;0,117223560810089;1,53092956542969;0,249372273683548;0,00254709459841251;0;0;0;0;0;0;0,0493650361895561;0,0249372273683548;0,000254709448199719;0;0;0;0;0;0,117223560810089;0,00127273635007441;0;0;0;0;0;0;1
"743";743;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,215483486652374;0,102138668298721;1,56770896911621;0,215483486652374;0,00302801420912147;0;0;0;0;0;0;0,0424910970032215;0,0215483494102955;0,000302801403449848;0;0;0;0;0;0,102138668298721;0,00151286111213267;0;0;0;0;0;0;1
"744";744;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,342542111873627;0,157402262091637;1,6210732460022;0,342542111873627;0,0216108541935682;0;0;0;0;0;0;0,0641862526535988;0,0342542119324207;0,00216108537279069;0;0;0;0;0;0,157402262091637;0,0107472380623221;0;0;0;0;0;0;1
"745";745;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,208948940038681;0,099200427532196;1,5334233045578;0,208948940038681;0,00504955463111401;0;0;0;0;0;0;0,0407798774540424;0,0208948943763971;0,000504955474752933;0;0;0;0;0;0,099200427532196;0,00252159172669053;0;0;0;0;0;0;1
"746";746;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,267089992761612;0,125009045004845;1,63084292411804;0,267089992761612;0,017251580953598;0;0;0;0;0;0;0,0499676801264286;0,0267089996486902;0,00172515807207674;0;0;0;0;0;0,125009045004845;0,00858868192881346;0;0;0;0;0;0;1
"747";747;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,71357673406601;0,300061762332916;1,76038610935211;0,71357673406601;0,0807502418756485;0;0;0;0;0;0;0,126565307378769;0,0713576748967171;0,00807502400130033;0;0;0;0;0;0,300061762332916;0,0395706295967102;0;0;0;0;0;0;1
"748";748;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,250934451818466;0,117912791669369;1,61955046653748;0,250934451818466;0,0190098341554403;0;0;0;0;0;0;0,0463849231600761;0,0250934455543756;0,00190098339226097;0;0;0;0;0;0,117912791669369;0,00945987273007631;0;0;0;0;0;0;1
"749";749;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,298889309167862;0,138810366392136;1,66657114028931;0,298889309167862;0,0164439510554075;0;0;0;0;0;0;0,056489072740078;0,0298889316618443;0,00164439517538995;0;0;0;0;0;0,138810366392136;0,00818825606256723;0;0;0;0;0;0;1
"750";750;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,208386957645416;0,0989472791552544;1,52452993392944;0,208386957645416;0,00180593517143279;0;0;0;0;0;0;0,0413162037730217;0,0208386965095997;0,000180593517143279;0;0;0;0;0;0,0989472791552544;0,000902559899259359;0;0;0;0;0;0;1
"751";751;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,172606989741325;0,0826829820871353;1,42853474617004;0,172606989741325;0;0;0;0;0;0;0;0,0345214009284973;0,0172607004642487;0;0;0;0;0;0;0,0826829820871353;0;0;0;0;0;0;0;1
"752";752;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,202475935220718;0,0962803661823273;1,50119400024414;0,202475935220718;0,00455973343923688;0;0;0;0;0;0;0,0395832397043705;0,0202475935220718;0,000455973320640624;0;0;0;0;0;0,0962803661823273;0,00227726879529655;0;0;0;0;0;0;1
"753";753;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,15623451769352;0,0751430094242096;1,47145473957062;0,15623451769352;0;0;0;0;0;0;0;0,0312469024211168;0,0156234512105584;0;0;0;0;0;0;0,0751430094242096;0;0;0;0;0;0;0;1
"754";754;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"755";755;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,212996438145638;0,101021498441696;1,5524822473526;0,212996438145638;0,00576695380732417;0;0;0;0;0;0;0,0414458960294724;0,0212996434420347;0,000576695369090885;0;0;0;0;0;0,101021498441696;0,00287932227365673;0;0;0;0;0;0;1
"756";756;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,287497878074646;0,133891552686691;1,54183900356293;0,287497878074646;0,00565235456451774;0;0;0;0;0;0;0,0563691072165966;0,0287497900426388;0,000565235444810241;0;0;0;0;0;0,133891552686691;0,00282218609936535;0;0;0;0;0;0;1
"757";757;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,313980221748352;0,145283594727516;1,55798101425171;0,313980221748352;0,00608942005783319;0;0;0;0;0;0;0,0615781620144844;0,0313980206847191;0,000608942005783319;0;0;0;0;0;0,145283594727516;0,00304007809609175;0;0;0;0;0;0;1
"758";758;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,135651275515556;0,0655758380889893;1,40881848335266;0,135651275515556;0;0;0;0;0;0;0;0,0271302536129951;0,0135651268064976;0;0;0;0;0;0;0,0655758380889893;0;0;0;0;0;0;0;1
"759";759;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"760";760;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"761";761;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"762";762;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"763";763;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"764";764;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"765";765;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"766";766;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"767";767;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"768";768;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"769";769;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"770";770;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"771";771;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"772";772;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"773";773;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"774";774;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"775";775;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"776";776;"BEAM0011";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"777";777;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"778";778;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"779";779;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"780";780;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"781";781;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,54611945152283;0,538363754749298;2,74287295341492;1,54611945152283;1,02377510070801;0,423584938049316;0,113724261522293;0;0;0;0;0,104468859732151;0,112253449857235;0,0910050868988037;0,0423584915697575;0,0113724265247583;0;0;0;0,538363754749298;0,400617361068726;0,190863341093063;0,0552753694355488;0;0;0;0;1
"782";782;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,97166121006012;0,626817047595978;2,58053040504456;1,97166121006012;1,00703179836273;0,327529579401016;0;0;0;0;0;0,19292588531971;0,164413169026375;0,100703172385693;0,0327529571950436;0;0;0;0;0,626817047595978;0,395579129457474;0,151055827736855;0;0;0;0;0;1
"783";783;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"784";784;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;2,0064263343811;0,633245587348938;2,15888047218323;2,0064263343811;0,662057995796204;0;0;0;0;0;0;0,268873661756516;0,200642630457878;0,0662057995796204;0;0;0;0;0;0,633245587348938;0,281806498765945;0;0;0;0;0;0;1
"785";785;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"786";786;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"787";787;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"788";788;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;2,77249121665955;0,749904036521912;2,68605589866638;2,77249121665955;1,6550167798996;0,639108002185822;0,0323850736021996;0;0;0;0;0,223494917154312;0,213338330388069;0,162263169884682;0,0639107972383499;0,00323850708082318;0;0;0;0,749904036521912;0,562821090221405;0,273518443107605;0,0160621143877506;0;0;0;0;1
"789";789;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"790";790;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"791";791;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"792";792;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"793";793;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"794";794;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"795";795;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"796";796;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,404629796743393;0,183158606290817;1,81130814552307;0,404629796743393;0,14560267329216;0;0;0;0;0;0;0,0518054217100143;0,0404629781842232;0,014560267329216;0;0;0;0;0;0,183158606290817;0,0702139511704445;0;0;0;0;0;0;0
"797";797;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"798";798;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,707933247089386;0,298091292381287;1,73553919792175;0,707933247089386;0;0;0;0;0;0;0;0,141586646437645;0,0707933232188225;0;0;0;0;0;0;0,298091292381287;0;0;0;0;0;0;0;0
"799";799;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"800";800;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"801";801;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"802";802;"BEAM0101";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
